"PRODUCT_ID";"BRAND_NAME";"PRODUCT_NAME";"PRODUCT_SUBCATEGORY";"PRODUCT_CATEGORY";"PRODUCT_DEPARTMENT";"PRODUCT_FAMILY"
1258;"Skinner";"Skinner Cranberry Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
1259;"Skinner";"Skinner Apple Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
1260;"Skinner";"Skinner Apple Drink";"Flavored Drinks";"Drinks";"Beverages";"Drink"
1261;"Johnson";"Johnson Oatmeal";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
1262;"Johnson";"Johnson Corn Puffs";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
1263;"Johnson";"Johnson Wheat Puffs";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
1264;"Johnson";"Johnson Grits";"Cereal";"Breakfast Foods";"Breakfast Foods";"Food"
1265;"Pleasant";"Pleasant Canned Beets";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
1266;"Pleasant";"Pleasant Creamed Corn";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
1267;"Pleasant";"Pleasant Canned String Beans";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
1268;"Pleasant";"Pleasant Chicken Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1269;"Pleasant";"Pleasant Canned Yams";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
1270;"Pleasant";"Pleasant Vegetable Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1271;"Pleasant";"Pleasant Canned Tomatos";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
1272;"Pleasant";"Pleasant Noodle Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1273;"Pleasant";"Pleasant Regular Ramen Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1274;"Pleasant";"Pleasant Chicken Noodle Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1275;"Pleasant";"Pleasant Turkey Noodle Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1276;"Pleasant";"Pleasant Beef Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1277;"Pleasant";"Pleasant Canned Peas";"Canned Vegetables";"Vegetables";"Canned Foods";"Food"
1278;"Pleasant";"Pleasant Chicken Ramen Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1279;"Pleasant";"Pleasant Canned Tuna in Water";"Tuna";"Canned Tuna";"Canned Foods";"Food"
1280;"Pleasant";"Pleasant Canned Tuna in Oil";"Tuna";"Canned Tuna";"Canned Foods";"Food"
1281;"Pleasant";"Pleasant Large Canned Shrimp";"Shrimp";"Canned Shrimp";"Canned Foods";"Food"
1282;"Pleasant";"Pleasant Fancy Canned Anchovies";"Anchovies";"Canned Anchovies";"Canned Foods";"Food"
1283;"Pleasant";"Pleasant Fancy Canned Clams";"Clams";"Canned Clams";"Canned Foods";"Food"
1284;"Pleasant";"Pleasant Fancy Canned Oysters";"Oysters";"Canned Oysters";"Canned Foods";"Food"
1285;"Pleasant";"Pleasant Fancy Canned Sardines";"Sardines";"Canned Sardines";"Canned Foods";"Food"
1286;"Pleasant";"Pleasant Rice Soup";"Soup";"Canned Soup";"Canned Foods";"Food"
1287;"Toucan";"Toucan Canned Mixed Fruit";"Canned Fruit";"Fruit";"Canned Products";"Food"
1288;"Toucan";"Toucan Canned Peaches";"Canned Fruit";"Fruit";"Canned Products";"Food"
1289;"Toretti";"Toretti Rosy Sunglasses";"Sunglasses";"Specialty";"Carousel";"Non-Consumable"
1290;"Framton";"Framton Eyeglass Screwdriver";"Screwdrivers";"Hardware";"Checkout";"Non-Consumable"
1291;"Framton";"Framton City Map";"Maps";"Miscellaneous";"Checkout";"Non-Consumable"
1292;"Booker";"Booker Low Fat Cottage Cheese";"Cottage Cheese";"Dairy";"Dairy";"Food"
1293;"Booker";"Booker Low Fat Sour Cream";"Sour Cream";"Dairy";"Dairy";"Food"
1294;"Booker";"Booker Sour Cream";"Sour Cream";"Dairy";"Dairy";"Food"
1295;"Booker";"Booker Jack Cheese";"Cheese";"Dairy";"Dairy";"Food"
1296;"Booker";"Booker Muenster Cheese";"Cheese";"Dairy";"Dairy";"Food"
1297;"Booker";"Booker String Cheese";"Cheese";"Dairy";"Dairy";"Food"
1298;"Booker";"Booker Low Fat String Cheese";"Cheese";"Dairy";"Dairy";"Food"
1299;"Booker";"Booker Havarti Cheese";"Cheese";"Dairy";"Dairy";"Food"
1300;"Booker";"Booker Head Cheese";"Cheese";"Dairy";"Dairy";"Food"
1301;"Booker";"Booker Cheese Spread";"Cheese";"Dairy";"Dairy";"Food"
1302;"Booker";"Booker Sharp Cheddar Cheese";"Cheese";"Dairy";"Dairy";"Food"
1303;"Booker";"Booker Mild Cheddar Cheese";"Cheese";"Dairy";"Dairy";"Food"
1304;"Booker";"Booker Large Curd Cottage Cheese";"Cottage Cheese";"Dairy";"Dairy";"Food"
1305;"Booker";"Booker 2% Milk";"Milk";"Dairy";"Dairy";"Drink"
1306;"Booker";"Booker Buttermilk";"Milk";"Dairy";"Dairy";"Drink"
1307;"Booker";"Booker Chocolate Milk";"Milk";"Dairy";"Dairy";"Drink"
1308;"Booker";"Booker 1% Milk";"Milk";"Dairy";"Dairy";"Drink"
1309;"Booker";"Booker Whole Milk";"Milk";"Dairy";"Dairy";"Drink"
1310;"Booker";"Booker Strawberry Yogurt";"Yogurt";"Dairy";"Dairy";"Food"
1311;"Booker";"Booker Blueberry Yogurt";"Yogurt";"Dairy";"Dairy";"Food"
1312;"Lake";"Lake Chicken Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
1313;"Lake";"Lake Pimento Loaf";"Bologna";"Meat";"Deli";"Food"
1314;"Lake";"Lake Beef Bologna";"Bologna";"Meat";"Deli";"Food"
1315;"Lake";"Lake Low Fat Bologna";"Bologna";"Meat";"Deli";"Food"
1316;"Lake";"Lake Turkey Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
1317;"Lake";"Lake Foot-Long Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
1318;"Lake";"Lake Low Fat Cole Slaw";"Deli Salads";"Side Dishes";"Deli";"Food"
1319;"Lake";"Lake Cole Slaw";"Deli Salads";"Side Dishes";"Deli";"Food"
1320;"Lake";"Lake Roasted Chicken";"Fresh Chicken";"Meat";"Deli";"Food"
1321;"Lake";"Lake Corned Beef";"Deli Meats";"Meat";"Deli";"Food"
1322;"Lake";"Lake Sliced Turkey";"Deli Meats";"Meat";"Deli";"Food"
1323;"Lake";"Lake Sliced Ham";"Deli Meats";"Meat";"Deli";"Food"
1324;"Lake";"Lake Potato Salad";"Deli Salads";"Side Dishes";"Deli";"Food"
1325;"Lake";"Lake Sliced Chicken";"Deli Meats";"Meat";"Deli";"Food"
1326;"Giant";"Giant Small Brown Eggs";"Eggs";"Eggs";"Eggs";"Food"
1327;"Giant";"Giant Large Brown Eggs";"Eggs";"Eggs";"Eggs";"Food"
1328;"Giant";"Giant Small Eggs";"Eggs";"Eggs";"Eggs";"Food"
1329;"Giant";"Giant Large Eggs";"Eggs";"Eggs";"Eggs";"Food"
1330;"Giant";"Giant Egg Substitute";"Eggs";"Eggs";"Eggs";"Food"
1331;"Carrington";"Carrington Low Fat Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1332;"Carrington";"Carrington Orange Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1333;"Carrington";"Carrington Frozen Chicken Breast";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
1334;"Carrington";"Carrington Frozen Pancakes";"Pancakes";"Breakfast Foods";"Frozen Foods";"Food"
1335;"Carrington";"Carrington Low Fat French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
1336;"Carrington";"Carrington Frozen Sausage Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1337;"Carrington";"Carrington Blueberry Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1338;"Carrington";"Carrington Fajita French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
1339;"Carrington";"Carrington Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1340;"Carrington";"Carrington Frozen Pepperoni Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1341;"Carrington";"Carrington Frozen Cheese Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1342;"Carrington";"Carrington Frozen Mushroom Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1343;"Carrington";"Carrington Apple Cinnamon Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1344;"Carrington";"Carrington Frozen Carrots";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1345;"Carrington";"Carrington Turkey TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
1346;"Carrington";"Carrington Chicken TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
1347;"Carrington";"Carrington Beef TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
1348;"Carrington";"Carrington Pancake Mix";"Pancake Mix";"Breakfast Foods";"Frozen Foods";"Food"
1349;"Carrington";"Carrington Grape Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1350;"Carrington";"Carrington Home Style French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
1351;"Carrington";"Carrington Lime Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1352;"Carrington";"Carrington Ice Cream";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
1353;"Carrington";"Carrington Ice Cream Sandwich";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
1354;"Carrington";"Carrington Frozen Cauliflower";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1355;"Carrington";"Carrington Frozen Broccoli";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1356;"Carrington";"Carrington Frozen Corn";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1357;"Carrington";"Carrington Frozen Peas";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1358;"Carrington";"Carrington Popsicles";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
1359;"Carrington";"Carrington Frozen Chicken Thighs";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
1360;"Carrington";"Carrington Frozen Chicken Wings";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
1361;"Carrington";"Carrington Lemon Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1362;"Hilltop";"Hilltop Silky Smooth Hair Conditioner";"Conditioner";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1363;"Hilltop";"Hilltop Tartar Control Toothpaste";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1364;"Hilltop";"Hilltop Whitening Toothpast";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1365;"Hilltop";"Hilltop Toothpaste";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1366;"Hilltop";"Hilltop Deodorant";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1367;"Hilltop";"Hilltop Conditioning Shampoo";"Shampoo";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1368;"Hilltop";"Hilltop Extra Moisture Shampoo";"Shampoo";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1369;"Hilltop";"Hilltop Angled Toothbrush";"Toothbrushes";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1370;"Hilltop";"Hilltop Apricot Shampoo";"Shampoo";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1371;"Hilltop";"Hilltop Childrens Aspirin";"Aspirin";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1372;"Hilltop";"Hilltop Buffered Aspirin";"Aspirin";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1373;"Hilltop";"Hilltop 200 MG Ibuprofen";"Ibuprofen";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1374;"Hilltop";"Hilltop 200 MG Acetominifen";"Acetominifen";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1375;"Hilltop";"Hilltop HCL Nasal Spray";"Nasal Sprays";"Decongestants";"Health and Hygiene";"Non-Consumable"
1376;"Hilltop";"Hilltop Dishwasher Detergent";"Nasal Sprays";"Decongestants";"Health and Hygiene";"Non-Consumable"
1377;"Hilltop";"Hilltop Multi-Symptom Cold Remedy";"Cold Remedies";"Cold Remedies";"Health and Hygiene";"Non-Consumable"
1378;"Hilltop";"Hilltop Childrens Cold Remedy";"Cold Remedies";"Cold Remedies";"Health and Hygiene";"Non-Consumable"
1379;"Hilltop";"Hilltop Laundry Detergent";"Mouthwash";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1380;"Hilltop";"Hilltop Mint Mouthwash";"Mouthwash";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1381;"Sunset";"Sunset 60 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1382;"Sunset";"Sunset Plastic Forks";"Plastic Utensils";"Plastic Products";"Household";"Non-Consumable"
1383;"Sunset";"Sunset Plastic Spoons";"Plastic Utensils";"Plastic Products";"Household";"Non-Consumable"
1384;"Sunset";"Sunset Plastic Knives";"Plastic Utensils";"Plastic Products";"Household";"Non-Consumable"
1385;"Sunset";"Sunset C-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1386;"Sunset";"Sunset 100 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1387;"Sunset";"Sunset AAA-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1388;"Sunset";"Sunset Paper Plates";"Paper Dishes";"Paper Products";"Household";"Non-Consumable"
1389;"Sunset";"Sunset Paper Cups";"Paper Dishes";"Paper Products";"Household";"Non-Consumable"
1390;"Sunset";"Sunset 75 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1391;"Sunset";"Sunset Toilet Bowl Cleaner";"Cleaners";"Cleaning Supplies";"Household";"Non-Consumable"
1392;"Sunset";"Sunset Counter Cleaner";"Cleaners";"Cleaning Supplies";"Household";"Non-Consumable"
1393;"Sunset";"Sunset Glass Cleaner";"Cleaners";"Cleaning Supplies";"Household";"Non-Consumable"
1394;"Sunset";"Sunset 25 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1395;"Sunset";"Sunset AA-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1396;"Sunset";"Sunset D-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1397;"Sunset";"Sunset Paper Towels";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1398;"Sunset";"Sunset Soft Napkins";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1399;"Sunset";"Sunset Scented Tissue";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1400;"Sunset";"Sunset Toilet Paper";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1401;"Sunset";"Sunset Tissues";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1402;"Sunset";"Sunset Scented Toilet Tissue";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1403;"Sunset";"Sunset Room Freshener";"Deodorizers";"Cleaning Supplies";"Household";"Non-Consumable"
1404;"Sunset";"Sunset Frying Pan";"Pots and Pans";"Kitchen Products";"Household";"Non-Consumable"
1405;"Sunset";"Sunset Copper Cleaner";"Pot Cleaners";"Kitchen Products";"Household";"Non-Consumable"
1406;"Sunset";"Sunset Bees Wax Candles";"Candles";"Candles";"Household";"Non-Consumable"
1407;"Sunset";"Sunset Silver Cleaner";"Pot Cleaners";"Kitchen Products";"Household";"Non-Consumable"
1408;"Sunset";"Sunset Copper Pot Scrubber";"Pot Scrubbers";"Kitchen Products";"Household";"Non-Consumable"
1409;"Sunset";"Sunset Economy Toilet Brush";"Toilet Brushes";"Bathroom Products";"Household";"Non-Consumable"
1410;"Sunset";"Sunset Scissors";"Tools";"Hardware";"Household";"Non-Consumable"
1411;"Sunset";"Sunset Large Sponge";"Sponges";"Kitchen Products";"Household";"Non-Consumable"
1412;"Sunset";"Sunset Screw Driver";"Tools";"Hardware";"Household";"Non-Consumable"
1413;"Gerolli";"Gerolli Extra Lean Hamburger";"Hamburger";"Meat";"Meat";"Food"
1414;"Gerolli";"Gerolli Seasoned Hamburger";"Hamburger";"Meat";"Meat";"Food"
1415;"Gauss";"Gauss Monthly Sports Magazine";"Sports Magazines";"Magazines";"Periodicals";"Non-Consumable"
1416;"Gauss";"Gauss Monthly Auto Magazine";"Auto Magazines";"Magazines";"Periodicals";"Non-Consumable"
1417;"Gauss";"Gauss Monthly Computer Magazine";"Computer Magazines";"Magazines";"Periodicals";"Non-Consumable"
1418;"Gauss";"Gauss Monthly Home Magazine";"Home Magazines";"Magazines";"Periodicals";"Non-Consumable"
1419;"Gauss";"Gauss Monthly Fashion Magazine";"Fashion Magazines";"Magazines";"Periodicals";"Non-Consumable"
1420;"Hermanos";"Hermanos Summer Squash";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1421;"Hermanos";"Hermanos Corn on the Cob";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1422;"Hermanos";"Hermanos Asparagus";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1423;"Hermanos";"Hermanos Sweet Peas";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1424;"Hermanos";"Hermanos New Potatos";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1425;"Hermanos";"Hermanos Beets";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1426;"Hermanos";"Hermanos Prepared Salad";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1427;"Hermanos";"Hermanos Onions";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1428;"Hermanos";"Hermanos Green Pepper";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1429;"Hermanos";"Hermanos Shitake Mushrooms";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1430;"Hermanos";"Hermanos Lettuce";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1431;"Hermanos";"Hermanos Elephant Garlic";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1432;"Hermanos";"Hermanos Red Pepper";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1433;"Hermanos";"Hermanos Garlic";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1434;"Hermanos";"Hermanos Potatos";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1435;"Hermanos";"Hermanos Cauliflower";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1436;"Hermanos";"Hermanos Tomatos";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1437;"Hermanos";"Hermanos Mushrooms";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1438;"Hermanos";"Hermanos Baby Onion";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1439;"Hermanos";"Hermanos Dried Mushrooms";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1440;"Hermanos";"Hermanos Fresh Lima Beans";"Fresh Vegetables";"Vegetables";"Produce";"Food"
