"PROMOTION_ID";"PROMOTION_NAME";"MEDIA_TYPE";"COST";"PSTART_DATE";"PEND_DATE"
1517;"Big Time Discounts";"Bulk Mail";11266;"1996-08-01 00:00:00";"1996-08-04 00:00:00"
1518;"Tip Top Savings";"Sunday Paper, Radio";10864;"1996-08-14 00:00:00";"1996-08-17 00:00:00"
1519;"Big Promo";"Cash Register Handout";9089;"1996-08-29 00:00:00";"1996-09-01 00:00:00"
1520;"Price Cutters";"In-Store Coupon";13190;"1996-09-10 00:00:00";"1996-09-14 00:00:00"
1521;"Saving Days";"In-Store Coupon";8597;"1996-09-26 00:00:00";"1996-09-28 00:00:00"
1522;"Big Time Savings";"Street Handout";13577;"1996-10-09 00:00:00";"1996-10-12 00:00:00"
1523;"Price Winners";"Bulk Mail";10347;"1996-10-25 00:00:00";"1996-10-29 00:00:00"
1524;"Price Cutters";"Daily Paper";9599;"1996-11-06 00:00:00";"1996-11-08 00:00:00"
1525;"Tip Top Savings";"Daily Paper, Radio, TV";9879;"1996-11-20 00:00:00";"1996-11-23 00:00:00"
1526;"Shelf Clearing Days";"Daily Paper";10240;"1996-12-06 00:00:00";"1996-12-10 00:00:00"
1527;"Tip Top Savings";"TV";8210;"1996-12-19 00:00:00";"1996-12-20 00:00:00"
1528;"Tip Top Savings";"TV";9172;"1997-01-01 00:00:00";"1997-01-05 00:00:00"
1529;"Best Savings";"Radio";14325;"1997-01-14 00:00:00";"1997-01-16 00:00:00"
1530;"Two for One";"Sunday Paper";13998;"1997-01-31 00:00:00";"1997-02-04 00:00:00"
1531;"Price Savers";"Cash Register Handout";10514;"1997-02-13 00:00:00";"1997-02-15 00:00:00"
1532;"Super Savers";"Product Attachment";13184;"1997-02-28 00:00:00";"1997-03-04 00:00:00"
1533;"Tip Top Savings";"Daily Paper, Radio, TV";10554;"1997-03-12 00:00:00";"1997-03-13 00:00:00"
1534;"Sales Days";"Sunday Paper, Radio";6989;"1997-03-27 00:00:00";"1997-03-31 00:00:00"
1535;"Two Day Sale";"Bulk Mail";12050;"1997-04-11 00:00:00";"1997-04-13 00:00:00"
1536;"Bye Bye Baby";"TV";6429;"1997-04-23 00:00:00";"1997-04-27 00:00:00"
1537;"Green Light Days";"Sunday Paper, Radio, TV";8672;"1997-05-08 00:00:00";"1997-05-10 00:00:00"
1538;"Price Smashers";"Sunday Paper, Radio, TV";13144;"1997-05-21 00:00:00";"1997-05-25 00:00:00"
1539;"Green Light Special";"TV";6749;"1997-06-04 00:00:00";"1997-06-06 00:00:00"
1540;"Savings Galore";"Daily Paper, Radio";9396;"1997-06-19 00:00:00";"1997-06-22 00:00:00"
1541;"Dimes Off";"Daily Paper, Radio, TV";6512;"1997-07-03 00:00:00";"1997-07-06 00:00:00"
1542;"Big Time Savings";"Product Attachment";13709;"1997-07-15 00:00:00";"1997-07-18 00:00:00"
1543;"Savings Galore";"In-Store Coupon";8515;"1997-07-30 00:00:00";"1997-08-01 00:00:00"
1544;"Two for One";"Daily Paper, Radio, TV";8968;"1997-08-14 00:00:00";"1997-08-16 00:00:00"
1545;"Big Time Discounts";"Product Attachment";8302;"1997-08-27 00:00:00";"1997-08-29 00:00:00"
1546;"Price Winners";"Daily Paper, Radio, TV";13535;"1997-09-11 00:00:00";"1997-09-13 00:00:00"
1547;"Free For All";"Street Handout";9543;"1997-09-24 00:00:00";"1997-09-27 00:00:00"
1548;"Pick Your Savings";"Cash Register Handout";9049;"1997-10-07 00:00:00";"1997-10-08 00:00:00"
1549;"Price Winners";"Sunday Paper, Radio";5911;"1997-10-23 00:00:00";"1997-10-24 00:00:00"
1550;"You Save Days";"Daily Paper";9182;"1997-11-04 00:00:00";"1997-11-07 00:00:00"
1551;"Sales Days";"Street Handout";14981;"1997-11-21 00:00:00";"1997-11-23 00:00:00"
1552;"Mystery Sale";"Daily Paper, Radio, TV";8852;"1997-12-03 00:00:00";"1997-12-06 00:00:00"
1553;"Wallet Savers";"Sunday Paper, Radio, TV";7931;"1997-12-17 00:00:00";"1997-12-20 00:00:00"
1554;"Save-It Sale";"Radio";6583;"1997-12-31 00:00:00";"1998-01-01 00:00:00"
1555;"Dollar Days";"Radio";12336;"1998-01-15 00:00:00";"1998-01-16 00:00:00"
1556;"One Day Sale";"Daily Paper";5261;"1998-01-27 00:00:00";"1998-01-31 00:00:00"
1557;"Price Winners";"Sunday Paper, Radio";9213;"1998-02-13 00:00:00";"1998-02-16 00:00:00"
1558;"Save-It Sale";"Bulk Mail";5902;"1998-02-27 00:00:00";"1998-03-01 00:00:00"
1559;"Save-It Sale";"Radio";7544;"1998-03-11 00:00:00";"1998-03-15 00:00:00"
1560;"Double Your Savings";"Daily Paper, Radio";8736;"1998-03-26 00:00:00";"1998-03-30 00:00:00"
1561;"Price Destroyers";"Product Attachment";7561;"1998-04-10 00:00:00";"1998-04-13 00:00:00"
1562;"Money Savers";"Daily Paper, Radio";9631;"1998-04-21 00:00:00";"1998-04-23 00:00:00"
1563;"Coupon Spectacular";"Daily Paper, Radio, TV";12474;"1998-05-07 00:00:00";"1998-05-09 00:00:00"
1564;"Double Your Savings";"Street Handout";11472;"1998-05-19 00:00:00";"1998-05-22 00:00:00"
1565;"Price Savers";"Daily Paper";5170;"1998-06-03 00:00:00";"1998-06-05 00:00:00"
1566;"I Cant Believe It Sale";"TV";5277;"1998-06-17 00:00:00";"1998-06-19 00:00:00"
1567;"Green Light Days";"Sunday Paper, Radio";6666;"1998-07-02 00:00:00";"1998-07-06 00:00:00"
1568;"Green Light Special";"Daily Paper, Radio";14717;"1998-07-16 00:00:00";"1998-07-19 00:00:00"
1569;"Sales Days";"Sunday Paper";13288;"1998-07-30 00:00:00";"1998-08-01 00:00:00"
1570;"Super Duper Savers";"Daily Paper, Radio";8776;"1998-08-12 00:00:00";"1998-08-15 00:00:00"
1571;"Double Down Sale";"Daily Paper, Radio";5356;"1998-08-27 00:00:00";"1998-08-30 00:00:00"
1572;"Shelf Clearing Days";"In-Store Coupon";5116;"1998-09-08 00:00:00";"1998-09-10 00:00:00"
1573;"Fantastic Discounts";"Daily Paper";8560;"1998-09-24 00:00:00";"1998-09-28 00:00:00"
1574;"Big Time Discounts";"TV";12085;"1998-10-07 00:00:00";"1998-10-10 00:00:00"
1575;"Sale Winners";"Daily Paper, Radio";13219;"1998-10-20 00:00:00";"1998-10-24 00:00:00"
1576;"Save-It Sale";"Product Attachment";14689;"1998-11-04 00:00:00";"1998-11-05 00:00:00"
1577;"Savings Galore";"In-Store Coupon";13006;"1998-11-18 00:00:00";"1998-11-21 00:00:00"
1578;"Super Duper Savers";"Product Attachment";11912;"1998-12-01 00:00:00";"1998-12-03 00:00:00"
1579;"Price Smashers";"Product Attachment";11591;"1998-12-15 00:00:00";"1998-12-16 00:00:00"
883;"Shelf Clearing Days";"Street Handout";7017;"1996-07-03 00:00:00";"1996-07-06 00:00:00"
884;"Double Down Sale";"Product Attachment";6270;"1996-07-18 00:00:00";"1996-07-22 00:00:00"
885;"Coupon Spectacular";"Sunday Paper, Radio, TV";13894;"1996-08-01 00:00:00";"1996-08-02 00:00:00"
886;"Mystery Sale";"Product Attachment";6911;"1996-08-14 00:00:00";"1996-08-17 00:00:00"
887;"Savings Galore";"Street Handout";14881;"1996-08-27 00:00:00";"1996-08-29 00:00:00"
888;"Bye Bye Baby";"Street Handout";5842;"1996-09-12 00:00:00";"1996-09-14 00:00:00"
889;"I Cant Believe It Sale";"Daily Paper, Radio, TV";8340;"1996-09-26 00:00:00";"1996-09-30 00:00:00"
890;"Saving Days";"Daily Paper, Radio, TV";6737;"1996-10-09 00:00:00";"1996-10-10 00:00:00"
891;"Free For All";"TV";13253;"1996-10-25 00:00:00";"1996-10-28 00:00:00"
892;"Bye Bye Baby";"Daily Paper, Radio";9826;"1996-11-07 00:00:00";"1996-11-10 00:00:00"
893;"Bye Bye Baby";"Sunday Paper, Radio, TV";9851;"1996-11-19 00:00:00";"1996-11-22 00:00:00"
894;"Price Winners";"Product Attachment";13630;"1996-12-05 00:00:00";"1996-12-07 00:00:00"
895;"Tip Top Savings";"TV";11347;"1996-12-19 00:00:00";"1996-12-21 00:00:00"
896;"Two for One";"Street Handout";5726;"1997-01-01 00:00:00";"1997-01-04 00:00:00"
897;"Big Time Discounts";"Radio";7969;"1997-01-15 00:00:00";"1997-01-19 00:00:00"
898;"Saving Days";"Radio";9785;"1997-01-30 00:00:00";"1997-02-02 00:00:00"
899;"Dollar Days";"Street Handout";6047;"1997-02-12 00:00:00";"1997-02-13 00:00:00"
900;"Bag Stuffers";"Cash Register Handout";12135;"1997-02-25 00:00:00";"1997-02-26 00:00:00"
901;"Three for One";"Product Attachment";9251;"1997-03-14 00:00:00";"1997-03-16 00:00:00"
902;"Saving Days";"Bulk Mail";13006;"1997-03-27 00:00:00";"1997-03-29 00:00:00"
903;"Two Day Sale";"Daily Paper, Radio, TV";7812;"1997-04-09 00:00:00";"1997-04-11 00:00:00"
904;"Mystery Sale";"Sunday Paper, Radio, TV";5610;"1997-04-24 00:00:00";"1997-04-28 00:00:00"
905;"High Roller Savings";"Daily Paper, Radio";7599;"1997-05-07 00:00:00";"1997-05-08 00:00:00"
906;"Sale Winners";"Sunday Paper, Radio, TV";12833;"1997-05-21 00:00:00";"1997-05-22 00:00:00"
907;"Big Promo";"Radio";6184;"1997-06-04 00:00:00";"1997-06-06 00:00:00"
908;"Shelf Clearing Days";"Daily Paper";8347;"1997-06-17 00:00:00";"1997-06-20 00:00:00"
909;"Double Your Savings";"Sunday Paper";12553;"1997-07-02 00:00:00";"1997-07-06 00:00:00"
910;"Price Winners";"Bulk Mail";5823;"1997-07-17 00:00:00";"1997-07-18 00:00:00"
911;"Green Light Days";"Daily Paper, Radio";10376;"1997-07-30 00:00:00";"1997-08-03 00:00:00"
912;"Double Your Savings";"Sunday Paper, Radio";11591;"1997-08-14 00:00:00";"1997-08-18 00:00:00"
913;"Green Light Special";"Radio";14736;"1997-08-28 00:00:00";"1997-09-01 00:00:00"
914;"Bag Stuffers";"Daily Paper, Radio, TV";13388;"1997-09-12 00:00:00";"1997-09-15 00:00:00"
915;"Unbeatable Price Savers";"TV";6485;"1997-09-26 00:00:00";"1997-09-29 00:00:00"
916;"Pick Your Savings";"Sunday Paper";12065;"1997-10-09 00:00:00";"1997-10-11 00:00:00"
917;"Big Time Savings";"Product Attachment";6018;"1997-10-22 00:00:00";"1997-10-24 00:00:00"
918;"Saving Days";"Sunday Paper";12706;"1997-11-06 00:00:00";"1997-11-07 00:00:00"
919;"Big Time Savings";"Daily Paper, Radio, TV";14349;"1997-11-20 00:00:00";"1997-11-23 00:00:00"
920;"Weekend Markdown";"Radio";11638;"1997-12-05 00:00:00";"1997-12-09 00:00:00"
921;"Super Savers";"Sunday Paper, Radio";7807;"1997-12-17 00:00:00";"1997-12-20 00:00:00"
922;"Price Savers";"Daily Paper, Radio, TV";12533;"1997-12-30 00:00:00";"1998-01-02 00:00:00"
923;"I Cant Believe It Sale";"Sunday Paper, Radio, TV";9249;"1998-01-16 00:00:00";"1998-01-17 00:00:00"
924;"Weekend Markdown";"Cash Register Handout";5592;"1998-01-28 00:00:00";"1998-01-30 00:00:00"
925;"Big Time Savings";"Product Attachment";9290;"1998-02-12 00:00:00";"1998-02-16 00:00:00"
926;"Price Winners";"Cash Register Handout";9397;"1998-02-26 00:00:00";"1998-02-27 00:00:00"
927;"Price Savers";"Radio";10785;"1998-03-11 00:00:00";"1998-03-13 00:00:00"
928;"Price Winners";"Sunday Paper, Radio";11493;"1998-03-25 00:00:00";"1998-03-26 00:00:00"
929;"Big Promo";"Daily Paper, Radio";7408;"1998-04-10 00:00:00";"1998-04-11 00:00:00"
930;"Big Time Discounts";"Product Attachment";5551;"1998-04-21 00:00:00";"1998-04-23 00:00:00"
931;"Coupon Spectacular";"Daily Paper, Radio, TV";5485;"1998-05-07 00:00:00";"1998-05-08 00:00:00"
932;"Shelf Clearing Days";"Street Handout";7901;"1998-05-19 00:00:00";"1998-05-21 00:00:00"
933;"Shelf Clearing Days";"Product Attachment";12592;"1998-06-05 00:00:00";"1998-06-08 00:00:00"
934;"You Save Days";"In-Store Coupon";8772;"1998-06-19 00:00:00";"1998-06-20 00:00:00"
935;"Green Light Days";"Sunday Paper, Radio";7251;"1998-07-02 00:00:00";"1998-07-04 00:00:00"
936;"Sale Winners";"Sunday Paper, Radio";11376;"1998-07-16 00:00:00";"1998-07-18 00:00:00"
937;"Dollar Cutters";"Sunday Paper";7037;"1998-07-31 00:00:00";"1998-08-01 00:00:00"
938;"Dollar Days";"Daily Paper, Radio";8599;"1998-08-13 00:00:00";"1998-08-16 00:00:00"
939;"Two for One";"Daily Paper, Radio";8279;"1998-08-27 00:00:00";"1998-08-29 00:00:00"
940;"Price Savers";"Daily Paper, Radio, TV";14113;"1998-09-08 00:00:00";"1998-09-10 00:00:00"
941;"Super Duper Savers";"In-Store Coupon";14647;"1998-09-25 00:00:00";"1998-09-29 00:00:00"
942;"Wallet Savers";"Sunday Paper, Radio, TV";11590;"1998-10-08 00:00:00";"1998-10-11 00:00:00"
943;"Free For All";"Sunday Paper";6372;"1998-10-21 00:00:00";"1998-10-24 00:00:00"
944;"Go For It";"Cash Register Handout";13916;"1998-11-04 00:00:00";"1998-11-05 00:00:00"
945;"Pick Your Savings";"Street Handout";9323;"1998-11-19 00:00:00";"1998-11-22 00:00:00"
946;"Price Slashers";"Sunday Paper";14302;"1998-12-03 00:00:00";"1998-12-06 00:00:00"
947;"Double Your Savings";"Daily Paper";11072;"1998-12-15 00:00:00";"1998-12-17 00:00:00"
948;"Super Duper Savers";"Daily Paper, Radio";10324;"1998-12-30 00:00:00";"1999-01-01 00:00:00"
950;"Cash Register Lottery";"Daily Paper, Radio";10965;"1996-01-16 00:00:00";"1996-01-23 00:00:00"
951;"Two Day Sale";"In-Store Coupon";8936;"1996-02-01 00:00:00";"1996-02-02 00:00:00"
952;"Two for One";"In-Store Coupon";9897;"1996-02-14 00:00:00";"1996-02-18 00:00:00"
953;"Super Wallet Savers";"Radio";5050;"1996-02-28 00:00:00";"1996-03-01 00:00:00"
954;"Cash Register Lottery";"Sunday Paper, Radio";14694;"1996-03-15 00:00:00";"1996-03-22 00:00:00"
955;"One Day Sale";"Sunday Paper";11210;"1996-03-28 00:00:00";"1996-03-30 00:00:00"
956;"I Cant Believe It Sale";"Radio";13880;"1996-04-12 00:00:00";"1996-04-13 00:00:00"
957;"Cash Register Lottery";"In-Store Coupon";11250;"1996-04-24 00:00:00";"1996-04-30 00:00:00"
958;"Super Wallet Savers";"Sunday Paper, Radio";7685;"1996-05-09 00:00:00";"1996-05-13 00:00:00"
959;"Coupon Spectacular";"In-Store Coupon";12746;"1996-05-21 00:00:00";"1996-05-24 00:00:00"
960;"Super Savers";"Daily Paper";9781;"1996-06-05 00:00:00";"1996-06-09 00:00:00"
961;"Sale Winners";"TV";12024;"1996-06-20 00:00:00";"1996-06-22 00:00:00"
962;"Cash Register Lottery";"Bulk Mail";13840;"1996-07-03 00:00:00";"1996-07-10 00:00:00"
963;"You Save Days";"Bulk Mail";10101;"1996-07-17 00:00:00";"1996-07-19 00:00:00"
964;"Price Destroyers";"Product Attachment";12777;"1996-07-31 00:00:00";"1996-08-04 00:00:00"
965;"Double Down Sale";"Radio";9893;"1996-08-13 00:00:00";"1996-08-14 00:00:00"
966;"Price Smashers";"Daily Paper";7090;"1996-08-28 00:00:00";"1996-08-29 00:00:00"
967;"Tip Top Savings";"Sunday Paper, Radio, TV";14552;"1996-09-13 00:00:00";"1996-09-14 00:00:00"
968;"Price Slashers";"Radio";12350;"1996-09-25 00:00:00";"1996-09-28 00:00:00"
969;"Cash Register Lottery";"Sunday Paper, Radio";14339;"1996-10-11 00:00:00";"1996-10-18 00:00:00"
970;"Green Light Days";"Radio";9573;"1996-10-22 00:00:00";"1996-10-25 00:00:00"
971;"Wallet Savers";"Daily Paper, Radio, TV";12924;"1996-11-08 00:00:00";"1996-11-09 00:00:00"
972;"Shelf Emptiers";"Sunday Paper";5086;"1996-11-20 00:00:00";"1996-11-22 00:00:00"
973;"Weekend Markdown";"Daily Paper, Radio";9293;"1996-12-06 00:00:00";"1996-12-08 00:00:00"
974;"Shelf Emptiers";"Product Attachment";13810;"1996-12-18 00:00:00";"1996-12-22 00:00:00"
975;"Two Day Sale";"TV";8362;"1996-12-31 00:00:00";"1997-01-02 00:00:00"
976;"Cash Register Lottery";"In-Store Coupon";9578;"1997-01-01 00:00:00";"1997-01-30 00:00:00"
977;"Money Savers";"Daily Paper, Radio, TV";8657;"1997-01-29 00:00:00";"1997-02-01 00:00:00"
978;"Weekend Markdown";"Sunday Paper, Radio, TV";9964;"1997-02-13 00:00:00";"1997-02-14 00:00:00"
979;"Green Light Special";"Street Handout";13062;"1997-02-27 00:00:00";"1997-03-01 00:00:00"
980;"Cash Register Lottery";"Daily Paper, Radio";5986;"1997-03-01 00:00:00";"1997-03-30 00:00:00"
981;"One Day Sale";"Daily Paper, Radio";9938;"1997-03-25 00:00:00";"1997-03-29 00:00:00"
982;"Green Light Days";"Daily Paper";6627;"1997-04-08 00:00:00";"1997-04-10 00:00:00"
983;"One Day Sale";"Street Handout";10926;"1997-04-23 00:00:00";"1997-04-24 00:00:00"
984;"Cash Register Lottery";"Daily Paper, Radio, TV";5559;"1997-05-01 00:00:00";"1997-05-30 00:00:00"
985;"I Cant Believe It Sale";"Radio";8449;"1997-05-21 00:00:00";"1997-05-25 00:00:00"
986;"One Day Sale";"Daily Paper, Radio, TV";13175;"1997-06-04 00:00:00";"1997-06-07 00:00:00"
987;"Price Winners";"Radio";13363;"1997-06-19 00:00:00";"1997-06-22 00:00:00"
988;"Cash Register Lottery";"Sunday Paper, Radio";12361;"1997-07-01 00:00:00";"1997-07-30 00:00:00"
989;"Mystery Sale";"Daily Paper, Radio";6059;"1997-07-16 00:00:00";"1997-07-19 00:00:00"
990;"Shelf Clearing Days";"Daily Paper";6166;"1997-07-30 00:00:00";"1997-08-02 00:00:00"
991;"Big Time Savings";"Sunday Paper, Radio, TV";7554;"1997-08-15 00:00:00";"1997-08-16 00:00:00"
992;"Bag Stuffers";"Product Attachment";8262;"1997-08-29 00:00:00";"1997-09-02 00:00:00"
993;"Wallet Savers";"Sunday Paper, Radio";14177;"1997-09-11 00:00:00";"1997-09-13 00:00:00"
994;"Sale Winners";"Daily Paper, Radio, TV";12321;"1997-09-24 00:00:00";"1997-09-28 00:00:00"
995;"Save-It Sale";"Bulk Mail";13501;"1997-10-08 00:00:00";"1997-10-12 00:00:00"
996;"Price Cutters";"Daily Paper, Radio";5917;"1997-10-24 00:00:00";"1997-10-26 00:00:00"
997;"Shelf Emptiers";"Sunday Paper, Radio, TV";6705;"1997-11-05 00:00:00";"1997-11-06 00:00:00"
998;"One Day Sale";"Sunday Paper";10230;"1997-11-18 00:00:00";"1997-11-20 00:00:00"
999;"Price Smashers";"TV";11364;"1997-12-05 00:00:00";"1997-12-08 00:00:00"
1000;"Tip Top Savings";"Daily Paper, Radio, TV";5490;"1997-12-19 00:00:00";"1997-12-23 00:00:00"
1001;"Big Time Discounts";"Daily Paper, Radio";11151;"1997-12-30 00:00:00";"1998-01-02 00:00:00"
1002;"You Save Days";"Radio";12712;"1998-01-15 00:00:00";"1998-01-16 00:00:00"
1003;"Super Savers";"Radio";12392;"1998-01-30 00:00:00";"1998-02-02 00:00:00"
1004;"Big Time Savings";"Street Handout";5570;"1998-02-11 00:00:00";"1998-02-14 00:00:00"
1005;"Bag Stuffers";"Daily Paper, Radio";12662;"1998-02-27 00:00:00";"1998-03-03 00:00:00"
1006;"Best Savings";"Bulk Mail";12261;"1998-03-12 00:00:00";"1998-03-15 00:00:00"
1007;"Green Light Days";"Radio";10486;"1998-03-27 00:00:00";"1998-03-31 00:00:00"
1008;"Price Savers";"Sunday Paper, Radio";8029;"1998-04-09 00:00:00";"1998-04-11 00:00:00"
1009;"Double Down Sale";"Sunday Paper, Radio";13436;"1998-04-22 00:00:00";"1998-04-25 00:00:00"
1010;"High Roller Savings";"Daily Paper, Radio";8416;"1998-05-07 00:00:00";"1998-05-08 00:00:00"
1011;"Sales Days";"Product Attachment";5186;"1998-05-20 00:00:00";"1998-05-22 00:00:00"
1012;"Save-It Sale";"Radio";14438;"1998-06-04 00:00:00";"1998-06-07 00:00:00"
1013;"Free For All";"Sunday Paper";14718;"1998-06-19 00:00:00";"1998-06-21 00:00:00"
1014;"Double Down Sale";"Radio";5079;"1998-07-01 00:00:00";"1998-07-03 00:00:00"
1015;"Free For All";"Product Attachment";14383;"1998-07-15 00:00:00";"1998-07-18 00:00:00"
1016;"Big Time Savings";"Radio";5345;"1998-07-31 00:00:00";"1998-08-03 00:00:00"
1017;"Super Savers";"Daily Paper, Radio";10498;"1998-08-13 00:00:00";"1998-08-16 00:00:00"
1018;"You Save Days";"Daily Paper, Radio, TV";8896;"1998-08-26 00:00:00";"1998-08-28 00:00:00"
1019;"Price Slashers";"Sunday Paper, Radio, TV";5411;"1998-09-09 00:00:00";"1998-09-12 00:00:00"
1020;"Weekend Markdown";"TV";8082;"1998-09-23 00:00:00";"1998-09-25 00:00:00"
1021;"Price Winners";"Sunday Paper";5452;"1998-10-09 00:00:00";"1998-10-12 00:00:00"
1022;"Free For All";"In-Store Coupon";11886;"1998-10-21 00:00:00";"1998-10-23 00:00:00"
1023;"I Cant Believe It Sale";"Product Attachment";6947;"1998-11-04 00:00:00";"1998-11-08 00:00:00"
1024;"Money Savers";"Product Attachment";11326;"1998-11-20 00:00:00";"1998-11-22 00:00:00"
1025;"Dimes Off";"Sunday Paper";7472;"1998-12-03 00:00:00";"1998-12-04 00:00:00"
1026;"I Cant Believe It Sale";"Sunday Paper, Radio";11943;"1998-12-15 00:00:00";"1998-12-18 00:00:00"
1027;"Coupon Spectacular";"Sunday Paper, Radio";5549;"1998-12-30 00:00:00";"1998-12-31 00:00:00"
1029;"Green Light Special";"Sunday Paper";11409;"1996-01-17 00:00:00";"1996-01-19 00:00:00"
1030;"High Roller Savings";"TV";8606;"1996-02-01 00:00:00";"1996-02-03 00:00:00"
1031;"Best Savings";"Sunday Paper, Radio";13413;"1996-02-15 00:00:00";"1996-02-19 00:00:00"
1032;"You Save Days";"Sunday Paper";13866;"1996-02-28 00:00:00";"1996-03-02 00:00:00"
1033;"Price Smashers";"Bulk Mail";13199;"1996-03-15 00:00:00";"1996-03-18 00:00:00"
1034;"Big Promo";"Sunday Paper";8433;"1996-03-27 00:00:00";"1996-03-31 00:00:00"
1035;"Pick Your Savings";"Daily Paper, Radio";14440;"1996-04-09 00:00:00";"1996-04-11 00:00:00"
1036;"Sale Winners";"Daily Paper, Radio, TV";7849;"1996-04-23 00:00:00";"1996-04-24 00:00:00"
1037;"Go For It";"Sunday Paper";14711;"1996-05-09 00:00:00";"1996-05-13 00:00:00"
1038;"Price Cutters";"Sunday Paper, Radio, TV";7982;"1996-05-23 00:00:00";"1996-05-25 00:00:00"
1039;"Free For All";"Daily Paper, Radio";9878;"1996-06-05 00:00:00";"1996-06-09 00:00:00"
1040;"Super Duper Savers";"Sunday Paper";13749;"1996-06-20 00:00:00";"1996-06-21 00:00:00"
1041;"Double Your Savings";"In-Store Coupon";12829;"1996-07-04 00:00:00";"1996-07-08 00:00:00"
1042;"Bye Bye Baby";"Daily Paper";11481;"1996-07-19 00:00:00";"1996-07-22 00:00:00"
1043;"Price Winners";"Daily Paper";7234;"1996-07-30 00:00:00";"1996-08-02 00:00:00"
1044;"Super Savers";"Radio";10158;"1996-08-15 00:00:00";"1996-08-17 00:00:00"
1045;"Big Promo";"In-Store Coupon";14110;"1996-08-28 00:00:00";"1996-08-29 00:00:00"
1046;"Super Wallet Savers";"Sunday Paper, Radio, TV";14701;"1996-09-12 00:00:00";"1996-09-14 00:00:00"
1047;"Wallet Savers";"Cash Register Handout";6344;"1996-09-24 00:00:00";"1996-09-27 00:00:00"
1048;"Big Time Discounts";"Bulk Mail";13633;"1996-10-08 00:00:00";"1996-10-10 00:00:00"
1049;"Money Grabbers";"TV";12458;"1996-10-23 00:00:00";"1996-10-24 00:00:00"
1050;"Savings Galore";"Street Handout";14528;"1996-11-07 00:00:00";"1996-11-11 00:00:00"
1051;"Saving Days";"Sunday Paper";7372;"1996-11-19 00:00:00";"1996-11-23 00:00:00"
1052;"Super Wallet Savers";"Daily Paper, Radio";6370;"1996-12-05 00:00:00";"1996-12-09 00:00:00"
1053;"Price Slashers";"Radio";10068;"1996-12-19 00:00:00";"1996-12-22 00:00:00"
1054;"Shelf Emptiers";"Product Attachment";10175;"1997-01-02 00:00:00";"1997-01-06 00:00:00"
1055;"Dimes Off";"In-Store Coupon";11563;"1997-01-14 00:00:00";"1997-01-16 00:00:00"
1056;"Tip Top Savings";"Daily Paper";13546;"1997-01-29 00:00:00";"1997-02-01 00:00:00"
1756;"Price Smashers";"Daily Paper";5088;"1996-08-28 00:00:00";"1996-08-29 00:00:00"
1757;"Double Your Savings";"Cash Register Handout";8786;"1996-09-12 00:00:00";"1996-09-16 00:00:00"
1758;"Money Savers";"In-Store Coupon";8893;"1996-09-26 00:00:00";"1996-09-27 00:00:00"
1759;"Saving Days";"Daily Paper, Radio, TV";10281;"1996-10-08 00:00:00";"1996-10-10 00:00:00"
1760;"Saving Days";"Sunday Paper, Radio";10989;"1996-10-23 00:00:00";"1996-10-24 00:00:00"
1761;"Two for One";"Daily Paper";6904;"1996-11-08 00:00:00";"1996-11-11 00:00:00"
1762;"Unbeatable Price Savers";"Product Attachment";5048;"1996-11-21 00:00:00";"1996-11-22 00:00:00"
1763;"Two Day Sale";"Daily Paper, Radio";14981;"1996-12-04 00:00:00";"1996-12-05 00:00:00"
1764;"Sale Winners";"In-Store Coupon";7398;"1996-12-17 00:00:00";"1996-12-19 00:00:00"
1765;"Big Time Discounts";"Daily Paper";8186;"1997-01-02 00:00:00";"1997-01-04 00:00:00"
1766;"Big Time Savings";"Daily Paper, Radio";13826;"1997-01-15 00:00:00";"1997-01-19 00:00:00"
1767;"Shelf Emptiers";"In-Store Coupon";14960;"1997-01-29 00:00:00";"1997-01-30 00:00:00"
1768;"Double Down Sale";"Street Handout";9085;"1997-02-12 00:00:00";"1997-02-14 00:00:00"
1769;"I Cant Believe It Sale";"Product Attachment";14746;"1997-02-26 00:00:00";"1997-03-02 00:00:00"
1770;"Price Savers";"Sunday Paper, Radio, TV";6308;"1997-03-12 00:00:00";"1997-03-14 00:00:00"
1771;"Unbeatable Price Savers";"Sunday Paper, Radio, TV";5988;"1997-03-26 00:00:00";"1997-03-28 00:00:00"
1772;"Sales Days";"Daily Paper";9166;"1997-04-10 00:00:00";"1997-04-12 00:00:00"
1773;"Mystery Sale";"Sunday Paper, Radio";9700;"1997-04-24 00:00:00";"1997-04-27 00:00:00"
1774;"You Save Days";"Sunday Paper";9299;"1997-05-07 00:00:00";"1997-05-09 00:00:00"
1775;"Weekend Markdown";"Daily Paper, Radio, TV";7524;"1997-05-22 00:00:00";"1997-05-25 00:00:00"
1776;"Shelf Emptiers";"Sunday Paper, Radio, TV";8969;"1997-06-05 00:00:00";"1997-06-08 00:00:00"
1777;"Free For All";"Sunday Paper, Radio, TV";14376;"1997-06-18 00:00:00";"1997-06-22 00:00:00"
1778;"Price Savers";"Daily Paper, Radio, TV";9356;"1997-07-04 00:00:00";"1997-07-05 00:00:00"
1779;"Wallet Savers";"Radio";6125;"1997-07-17 00:00:00";"1997-07-20 00:00:00"
1780;"Mystery Sale";"Street Handout";5378;"1997-07-31 00:00:00";"1997-08-04 00:00:00"
1781;"Double Your Savings";"Sunday Paper, Radio";5658;"1997-08-15 00:00:00";"1997-08-17 00:00:00"
